model,method,target_class,stage_name,target_F1@0.5_mean,target_F1@0.5_std,target_F1@0.5_min,target_F1@0.5_max,target_F1@0.95_mean,target_F1@0.95_std,target_F1@0.95_min,target_F1@0.95_max,target_Precision@0.5_mean,target_Precision@0.5_std,target_Precision@0.5_min,target_Precision@0.5_max,target_Precision@0.95_mean,target_Precision@0.95_std,target_Precision@0.95_min,target_Precision@0.95_max,target_Recall@0.5_mean,target_Recall@0.5_std,target_Recall@0.5_min,target_Recall@0.5_max,target_Recall@0.95_mean,target_Recall@0.95_std,target_Recall@0.95_min,target_Recall@0.95_max,target_mAP@0.5_mean,target_mAP@0.5_std,target_mAP@0.5_min,target_mAP@0.5_max,target_mAP@0.5:0.95_mean,target_mAP@0.5:0.95_std,target_mAP@0.5:0.95_min,target_mAP@0.5:0.95_max,target_mAP@0.75_mean,target_mAP@0.75_std,target_mAP@0.75_min,target_mAP@0.75_max,target_mAP@0.95_mean,target_mAP@0.95_std,target_mAP@0.95_min,target_mAP@0.95_max,pre_target_F1@0.5_mean,pre_target_F1@0.5_std,pre_target_F1@0.5_min,pre_target_F1@0.5_max,pre_target_F1@0.95_mean,pre_target_F1@0.95_std,pre_target_F1@0.95_min,pre_target_F1@0.95_max,pre_target_Precision@0.5_mean,pre_target_Precision@0.5_std,pre_target_Precision@0.5_min,pre_target_Precision@0.5_max,pre_target_Precision@0.95_mean,pre_target_Precision@0.95_std,pre_target_Precision@0.95_min,pre_target_Precision@0.95_max,pre_target_Recall@0.5_mean,pre_target_Recall@0.5_std,pre_target_Recall@0.5_min,pre_target_Recall@0.5_max,pre_target_Recall@0.95_mean,pre_target_Recall@0.95_std,pre_target_Recall@0.95_min,pre_target_Recall@0.95_max,pre_target_mAP@0.5_mean,pre_target_mAP@0.5_std,pre_target_mAP@0.5_min,pre_target_mAP@0.5_max,pre_target_mAP@0.5:0.95_mean,pre_target_mAP@0.5:0.95_std,pre_target_mAP@0.5:0.95_min,pre_target_mAP@0.5:0.95_max,pre_target_mAP@0.75_mean,pre_target_mAP@0.75_std,pre_target_mAP@0.75_min,pre_target_mAP@0.75_max,pre_target_mAP@0.95_mean,pre_target_mAP@0.95_std,pre_target_mAP@0.95_min,pre_target_mAP@0.95_max,target_delta_F1@0.5_mean,target_delta_F1@0.5_std,target_delta_F1@0.5_min,target_delta_F1@0.5_max,target_delta_F1@0.95_mean,target_delta_F1@0.95_std,target_delta_F1@0.95_min,target_delta_F1@0.95_max,target_delta_Precision@0.5_mean,target_delta_Precision@0.5_std,target_delta_Precision@0.5_min,target_delta_Precision@0.5_max,target_delta_Precision@0.95_mean,target_delta_Precision@0.95_std,target_delta_Precision@0.95_min,target_delta_Precision@0.95_max,target_delta_Recall@0.5_mean,target_delta_Recall@0.5_std,target_delta_Recall@0.5_min,target_delta_Recall@0.5_max,target_delta_Recall@0.95_mean,target_delta_Recall@0.95_std,target_delta_Recall@0.95_min,target_delta_Recall@0.95_max,target_delta_mAP@0.5_mean,target_delta_mAP@0.5_std,target_delta_mAP@0.5_min,target_delta_mAP@0.5_max,target_delta_mAP@0.5:0.95_mean,target_delta_mAP@0.5:0.95_std,target_delta_mAP@0.5:0.95_min,target_delta_mAP@0.5:0.95_max,target_delta_mAP@0.75_mean,target_delta_mAP@0.75_std,target_delta_mAP@0.75_min,target_delta_mAP@0.75_max,target_delta_mAP@0.95_mean,target_delta_mAP@0.95_std,target_delta_mAP@0.95_min,target_delta_mAP@0.95_max,mixed_delta_F1@0.5_mean,mixed_delta_F1@0.5_std,mixed_delta_F1@0.5_min,mixed_delta_F1@0.5_max,mixed_delta_F1@0.95_mean,mixed_delta_F1@0.95_std,mixed_delta_F1@0.95_min,mixed_delta_F1@0.95_max,mixed_delta_Precision@0.5_mean,mixed_delta_Precision@0.5_std,mixed_delta_Precision@0.5_min,mixed_delta_Precision@0.5_max,mixed_delta_Precision@0.95_mean,mixed_delta_Precision@0.95_std,mixed_delta_Precision@0.95_min,mixed_delta_Precision@0.95_max,mixed_delta_Recall@0.5_mean,mixed_delta_Recall@0.5_std,mixed_delta_Recall@0.5_min,mixed_delta_Recall@0.5_max,mixed_delta_Recall@0.95_mean,mixed_delta_Recall@0.95_std,mixed_delta_Recall@0.95_min,mixed_delta_Recall@0.95_max,mixed_delta_mAP@0.5_mean,mixed_delta_mAP@0.5_std,mixed_delta_mAP@0.5_min,mixed_delta_mAP@0.5_max,mixed_delta_mAP@0.5:0.95_mean,mixed_delta_mAP@0.5:0.95_std,mixed_delta_mAP@0.5:0.95_min,mixed_delta_mAP@0.5:0.95_max,mixed_delta_mAP@0.75_mean,mixed_delta_mAP@0.75_std,mixed_delta_mAP@0.75_min,mixed_delta_mAP@0.75_max,mixed_delta_mAP@0.95_mean,mixed_delta_mAP@0.95_std,mixed_delta_mAP@0.95_min,mixed_delta_mAP@0.95_max,group_name,num_seeds,seeds,mixed_F1@0.5_mean,mixed_F1@0.5_std,mixed_F1@0.5_min,mixed_F1@0.5_max,mixed_F1@0.95_mean,mixed_F1@0.95_std,mixed_F1@0.95_min,mixed_F1@0.95_max,mixed_Precision@0.5_mean,mixed_Precision@0.5_std,mixed_Precision@0.5_min,mixed_Precision@0.5_max,mixed_Precision@0.95_mean,mixed_Precision@0.95_std,mixed_Precision@0.95_min,mixed_Precision@0.95_max,mixed_Recall@0.5_mean,mixed_Recall@0.5_std,mixed_Recall@0.5_min,mixed_Recall@0.5_max,mixed_Recall@0.95_mean,mixed_Recall@0.95_std,mixed_Recall@0.95_min,mixed_Recall@0.95_max,mixed_mAP@0.5_mean,mixed_mAP@0.5_std,mixed_mAP@0.5_min,mixed_mAP@0.5_max,mixed_mAP@0.5:0.95_mean,mixed_mAP@0.5:0.95_std,mixed_mAP@0.5:0.95_min,mixed_mAP@0.5:0.95_max,mixed_mAP@0.75_mean,mixed_mAP@0.75_std,mixed_mAP@0.75_min,mixed_mAP@0.75_max,mixed_mAP@0.95_mean,mixed_mAP@0.95_std,mixed_mAP@0.95_min,mixed_mAP@0.95_max
base,det_lora_grow_freeze,military_aircraft,stage_1,0.02701827434651862,0.00013085482881083443,0.026925746009715475,0.027203331020124913,0.002220680083275503,0.00022664721191609325,0.0019430950728660651,0.002498265093684941,0.013708920187793428,6.639500292831408e-05,0.013661971830985916,0.01380281690140845,0.0011267605633802818,0.0001149995184405248,0.0009859154929577464,0.0012676056338028169,0.926984126984127,0.004489566864676477,0.9238095238095239,0.9333333333333333,0.0761904761904762,0.007776157913597392,0.06666666666666667,0.08571428571428572,0.7401727862139237,0.007199235455387752,0.7310556786330357,0.7486559098829727,0.4568372735414957,0.0028043061167301073,0.453238914977068,0.460080426828272,0.5447993783545364,0.006667115197565656,0.535556439468229,0.5510338258336243,0.009439612571276188,0.0029967033950381292,0.0055325846446894035,0.012814990256029132,0.027029615368344688,0.00014689345568842736,0.026925746009715475,0.027237354085603113,0.0024994223408100497,0.0003933853369920796,0.0019430950728660651,0.0027793218454697055,0.01371475976623148,7.465341395394877e-05,0.013661971830985916,0.013820335636722606,0.0012682015091536386,0.00019960769041052576,0.0009859154929577464,0.0014102383302778169,0.926984126984127,0.004489566864676477,0.9238095238095239,0.9333333333333333,0.08571428571428572,0.013468700594029475,0.06666666666666667,0.09523809523809523,0.75104755622099,0.004742360292206081,0.7443416758308724,0.7544918630221864,0.47273236711311456,0.0018414206918361646,0.4713882596030355,0.47533607210414247,0.5501035295708383,0.002773622210921192,0.5465592104094033,0.5533309628422362,0.015550077166296732,0.006416155526096819,0.006516594561914557,0.020806900646247555,-1.1341021826066777e-05,0.00024067071185489484,-0.00031160807588763786,0.00027758501040943753,-0.00027874225753454687,0.00022665312067376365,-0.0005551700208188759,0.0,-5.839578438052047e-06,0.00012222128401760283,-0.00015836380573669082,0.00014084507042253468,-0.00014144094577335682,0.00011500260595490886,-0.00028169014084507044,0.0,0.0,0.007776157913597363,-0.00952380952380949,0.00952380952380949,-0.009523809523809518,0.007776157913597386,-0.019047619047619035,0.0,-0.010874770007066234,0.008803314355072563,-0.023253451176875384,-0.0035349057051096144,-0.015895093571618873,0.0016429779759276999,-0.018149344625967512,-0.014280290813018626,-0.0053041512163019,0.0069130724126669615,-0.014863975992646439,0.0012486593523526324,-0.0061104645950205445,0.0036674450003553695,-0.009355473477618058,-0.0009840099172251536,0.014390496323863715,0.02053947359742206,-0.001333730777563824,0.043403649447984874,0.00134699901071097,0.0013744928597383163,-0.00010587684016121748,0.0031917882913444075,0.008215403857074966,0.011726901376296199,-0.0007573535261035207,0.024780588058358803,0.0007607539236210913,0.000793089314351678,-4.821557700321593e-05,0.0018380404657731347,-0.02707112639439239,0.01755142020496897,-0.050005977880203445,-0.007383422839275622,-0.002327080903042853,0.004773151502382734,-0.005830096480658353,0.004421538480905152,-0.005829271061195795,0.012177933879478482,-0.01449563408823229,0.011392809717664543,-0.014821639762777136,0.006363261905478565,-0.02096288242606359,-0.0060544837801777,-0.01248814088240017,0.004428225429710598,-0.0171752143992403,-0.006547761470998836,-0.005374947073296333,0.001386029906630762,-0.007318313837163299,-0.00418165013371069,base:det_lora_grow_freeze:military_aircraft:stage_1,3,"42,43,44",0.05055006921467882,0.02090905519288966,0.03421039178736429,0.08006338678646603,0.004152148469536361,0.0012395996302352523,0.0029661796655479702,0.005863175519149072,0.02678285832212169,0.011907047163309875,0.017494944941485638,0.043591010711263374,0.0021959237515604612,0.0007261897597646954,0.0015254225739563183,0.003204857113560907,0.934196219696952,0.01784304525987473,0.911770470590629,0.9554278630858586,0.08648901460797744,0.005263347269919751,0.08003263449026353,0.09292510172836067,0.6221946086213439,0.014880255641328598,0.611192558946115,0.643231050709061,0.40947741644170016,0.007861843590882866,0.4030421971320104,0.42054702210382916,0.46544381352456465,0.0066049628592827585,0.4591350237990613,0.47456374949506963,0.011317930906642059,0.002101138973509252,0.00906615085947629,0.014122895807468025
base,det_lora_grow_freeze,military_aircraft,stage_2,0.027110802683321767,0.00013085482881083443,0.026925746009715475,0.027203331020124913,0.002405736756881795,0.0004718037949195267,0.0019430950728660651,0.0030534351145038168,0.013755868544600938,6.639500292831408e-05,0.013661971830985916,0.01380281690140845,0.0012206572769953052,0.000239390587492619,0.0009859154929577464,0.0015492957746478873,0.9301587301587302,0.004489566864676477,0.9238095238095239,0.9333333333333333,0.08253968253968254,0.01618736353521519,0.06666666666666667,0.10476190476190476,0.7422139916885573,0.006007118830068043,0.7337625341303083,0.7471866232817578,0.45731334994043576,0.003631285845751579,0.45338187043369665,0.46214037559465504,0.5547445458548067,0.01554562820513636,0.5328264942451663,0.5671865061377315,0.012110766698866236,0.005643091534467038,0.007963860902219256,0.0200892261454386,0.02701827434651862,0.00013085482881083443,0.026925746009715475,0.027203331020124913,0.002220680083275503,0.00022664721191609325,0.0019430950728660651,0.002498265093684941,0.013708920187793428,6.639500292831408e-05,0.013661971830985916,0.01380281690140845,0.0011267605633802818,0.0001149995184405248,0.0009859154929577464,0.0012676056338028169,0.926984126984127,0.004489566864676477,0.9238095238095239,0.9333333333333333,0.0761904761904762,0.007776157913597392,0.06666666666666667,0.08571428571428572,0.7401727862139237,0.007199235455387752,0.7310556786330357,0.7486559098829727,0.4568372735414957,0.0028043061167301073,0.453238914977068,0.460080426828272,0.5447993783545364,0.006667115197565656,0.535556439468229,0.5510338258336243,0.009439612571276188,0.0029967033950381292,0.0055325846446894035,0.012814990256029132,9.252833680314584e-05,0.00026170965762166887,-0.00027758501040943753,0.00027758501040943753,0.000185056673606292,0.0005703829750607426,-0.0005551700208188757,0.0008327550312283135,4.694835680751156e-05,0.00013279000585662815,-0.00014084507042253468,0.00014084507042253468,9.389671361502347e-05,0.0002894091081206092,-0.00028169014084507044,0.00042253521126760555,0.0031746031746031633,0.008979133729352953,-0.00952380952380949,0.00952380952380949,0.00634920634920635,0.019569568263393577,-0.01904761904761905,0.028571428571428567,0.0020412054746335637,0.0026369029102935025,-0.0014692866012149253,0.0048860475278429405,0.0004760763989400396,0.005124377300813549,-0.006698556394575339,0.004947896775507887,0.009945167500270302,0.00931230498521465,-0.002729945223062691,0.01937863637597559,0.002671154127590049,0.006111339527816526,-0.004851129353809876,0.010117963332328573,0.006898814815951694,0.005236695078352855,0.0007176519531919973,0.01352201316167391,0.0007677009317997929,0.0005050397024956157,8.050444653878198e-05,0.0012798767370801804,0.004119468932792462,0.003298065027436619,0.0003958452224523401,0.0084137320692106,0.0004461159317005639,0.0002861776118017023,4.4625710462064356e-05,0.0006910270918622425,-0.017991222296391236,0.009155792505131393,-0.030470900262435485,-0.008762063492171901,-0.001366065867850268,0.004475026416255848,-0.005799275090613676,0.004761904761904759,-0.0068889062849020926,0.018754187720522217,-0.02195494444751933,0.019547557089624634,-0.0172371938941611,0.010830641433582457,-0.026891602999148667,-0.002112005101079284,-0.01766181929431937,0.00972767337788241,-0.027477125739396646,-0.0044063362003673445,-0.006865060717089011,0.0027497892047788626,-0.010117241024618221,-0.003392486487691214,base:det_lora_grow_freeze:military_aircraft:stage_2,3,"42,43,44",0.04690701248497087,0.007966380132982655,0.04076896074312784,0.0581576066191054,0.004011409090874114,0.0004392160103895581,0.003391676866707851,0.004357538592501427,0.024725676396957608,0.004776520257390801,0.021031194012424717,0.031470449476479014,0.002111969844125643,0.0002605058343023049,0.0017450798790269284,0.002324376002250377,0.9407723242751367,0.009170914981315169,0.930106507441011,0.9524957558192547,0.08643528469813241,0.006772250937788196,0.07685803131566034,0.09127121236721286,0.6202632670706257,0.0186261650455173,0.6067573719512991,0.646601773959131,0.40637367933427787,0.010611284859919606,0.39755898475003404,0.421298864764887,0.4610726148820195,0.008590955583597418,0.45249903201295116,0.47281440694361127,0.010023751034733252,0.00109876502421168,0.008661454027578548,0.011352230223408524
base,det_lora_grow_freeze,military_helicopter,stage_1,0.024458737204456925,0.00014792944667591805,0.024277561373312797,0.02463991303560105,0.0007247033245765016,0.0002958588933518349,0.00036235166228825073,0.0010870549868647525,0.012385321100917432,7.490794320437812e-05,0.012293577981651376,0.012477064220183486,0.0003669724770642202,0.00014981588640875708,0.0001834862385321101,0.0005504587155963303,0.9712230215827338,0.005874076121782211,0.9640287769784173,0.9784172661870504,0.02877697841726619,0.011748152243564404,0.014388489208633094,0.04316546762589928,0.7924420163852529,0.028055265268876965,0.7587640930404268,0.827446741827615,0.41088554401812094,0.033077121116444,0.3774177072734195,0.45592267492457045,0.4122973726575399,0.05122687289247429,0.37463233390033923,0.4847237107196088,0.001405044809325928,0.0012065015416301802,6.221760588208469e-05,0.002988094457506299,0.02421716942959809,0.00022596596230177354,0.02391520971102455,0.024458737204456925,0.0010266630431500438,0.00017081421171882653,0.000905879155720627,0.0012682308180088776,0.012262996941896025,0.00011442377329583962,0.012110091743119266,0.012385321100917432,0.0005198776758409786,8.649624234697827e-05,0.00045871559633027525,0.0006422018348623853,0.9616306954436451,0.00897279948866652,0.9496402877697842,0.9712230215827338,0.040767386091127095,0.006782798860302614,0.03597122302158273,0.050359712230215826,0.8120251601709505,0.01566418285324516,0.7898754639336598,0.8234052199156259,0.4548199147612492,0.01603233088519845,0.4384294299591994,0.4765823033759796,0.4840748928441778,0.032671716258931296,0.4478098179139456,0.5270024866751233,0.0018803724159327038,0.0013074642780673159,0.0007840062428922703,0.0037180050627664044,0.0002415677748588326,0.000307939699465096,-0.0001811758311441279,0.0005435274934323733,-0.0003019597185735423,0.0001708142117188267,-0.0005435274934323763,-0.0001811758311441251,0.00012232415902140663,0.00015593331845849533,-9.17431192660554e-05,0.0002752293577981662,-0.0001529051987767584,8.649624234697832e-05,-0.00027522935779816516,-9.174311926605496e-05,0.009592326139088744,0.012227864540989867,-0.007194244604316502,0.021582733812949617,-0.011990407673860908,0.006782798860302614,-0.021582733812949638,-0.007194244604316544,-0.01958314378569755,0.016706771841937525,-0.03167958237584878,0.004041521911989143,-0.043934370743128316,0.01704657566060157,-0.06101172268577992,-0.020659628451409173,-0.07177752018663792,0.02472241553595019,-0.10278004004312535,-0.04227877595551449,-0.0004753276066067759,0.00035430714630305446,-0.0007299106052601053,2.5716422449963312e-05,0.00395427299244708,0.007707831514806443,-0.0030538138412752464,0.014688879263555547,0.0006748202502133548,0.0005758328302718027,0.00023257394272930632,0.0014881332597160087,0.002324848382016262,0.004428115072487658,-0.0016629662490978865,0.008500299131963623,0.00037326842830512434,0.00033175144299998395,0.000124510406667742,0.0008421443402741003,-0.011876800038271665,0.0034953335172944063,-0.016340991743718614,-0.007806422675972868,-0.0011510392437972066,0.003194531524262986,-0.004648128862143469,0.0030744635061181746,-0.006030493544044946,0.01587195602941162,-0.021340737728948178,0.015839965320651683,-0.01821445697865857,0.009722273771066364,-0.028458690556648736,-0.005150320942706732,-0.023765173050660338,0.008704665947175822,-0.03597112093259225,-0.01627730160245605,-0.0046609370575499175,0.0016027797341142745,-0.006925769664799122,-0.0034494368744888843,base:det_lora_grow_freeze:military_helicopter:stage_1,3,"42,43,44",0.04011384588326219,0.008111296644109341,0.03249030872365287,0.051348616602036705,0.003479969709038745,0.0004989196233221612,0.0029757581911570683,0.004159520487520673,0.020892302847062987,0.004625537065774677,0.016589332218491272,0.027310721784868194,0.001808438256244494,0.0002925847397957829,0.0015182052230443336,0.0022089609880618726,0.9493905460530727,0.004079065508978988,0.9454354567271138,0.9550048632491613,0.08766505626722308,0.0031048496994326787,0.08398327859555556,0.0915780267535737,0.6219933861384948,0.018445549090842856,0.6052044672929273,0.6476782063120481,0.4060845992258187,0.010899848970072115,0.3973472219586757,0.4214511849413001,0.4541667813563045,0.008575492014023588,0.4438367607462111,0.4648342093636124,0.012031940922388474,0.0023912893235213846,0.009640196359825234,0.015298336181994152
base,det_lora_grow_freeze,military_helicopter,stage_2,0.02415677748588338,8.540710585941286e-05,0.024096385542168672,0.024277561373312797,0.0007247033245765016,0.0002958588933518349,0.00036235166228825073,0.0010870549868647525,0.012232415902140673,4.324812117348931e-05,0.012201834862385321,0.012293577981651376,0.0003669724770642202,0.00014981588640875708,0.0001834862385321101,0.0005504587155963303,0.9592326139088729,0.003391399430151286,0.9568345323741008,0.9640287769784173,0.02877697841726619,0.011748152243564404,0.014388489208633094,0.04316546762589928,0.7830704967955938,0.015588769933586046,0.7631207145384392,0.8011706117969333,0.4048575353046786,0.018042066072809122,0.38844947199104796,0.42998361813696706,0.40334821382320346,0.03077094793625266,0.37638216386547746,0.4464099637171372,0.0012459609893361193,0.0010733365455767752,6.187626093507075e-05,0.0026605205430722716,0.024458737204456925,0.00014792944667591805,0.024277561373312797,0.02463991303560105,0.0007247033245765016,0.0002958588933518349,0.00036235166228825073,0.0010870549868647525,0.012385321100917432,7.490794320437812e-05,0.012293577981651376,0.012477064220183486,0.0003669724770642202,0.00014981588640875708,0.0001834862385321101,0.0005504587155963303,0.9712230215827338,0.005874076121782211,0.9640287769784173,0.9784172661870504,0.02877697841726619,0.011748152243564404,0.014388489208633094,0.04316546762589928,0.7924420163852529,0.028055265268876965,0.7587640930404268,0.827446741827615,0.41088554401812094,0.033077121116444,0.3774177072734195,0.45592267492457045,0.4122973726575399,0.05122687289247429,0.37463233390033923,0.4847237107196088,0.001405044809325928,0.0012065015416301802,6.221760588208469e-05,0.002988094457506299,-0.00030195971857354303,8.540710585941449e-05,-0.00036235166228825236,-0.00018117583114412444,0.0,0.0,0.0,0.0,-0.00015290519877675843,4.32481211734889e-05,-0.0001834862385321108,-9.17431192660554e-05,0.0,0.0,0.0,0.0,-0.011990407673860873,0.003391399430151312,-0.014388489208633115,-0.007194244604316502,0.0,0.0,0.0,0.0,-0.009371519589659094,0.012705873568793892,-0.026276130030681744,0.004356621498012414,-0.006028008713442297,0.015227338047312052,-0.025939056787603387,0.011031764717628456,-0.008949158834336427,0.021017072420667974,-0.03831374700247159,0.009716440534324078,-0.00015908381998980866,0.00013376982892581956,-0.00032757391443402747,-3.4134494701393465e-07,0.01487758322626886,0.013716679010139,0.004127158722592568,0.034236436075027715,0.001252739257850219,0.0009679161952669812,0.00038037991304378134,0.0026024475404988015,0.009037120215203661,0.008826375525868034,0.002216510551258634,0.021500977954435188,0.000751673588990091,0.0006296314898339911,0.0002044752479341118,0.0016336182215255202,-0.021418755354882208,0.009148155841804497,-0.032899682432194655,-0.010513568392557682,-0.0032435414989252323,0.00065677964066497,-0.003754875114098402,-0.002316352022262269,0.01331807708896778,0.021203686049915703,-0.0030424018278178977,0.04326171472791007,-0.004812854138540453,0.013719619543823686,-0.019629308207164742,0.013444172703361623,-0.007544565381120453,0.014945189839588499,-0.02528405455056315,0.011276105894991395,-0.005830585636870191,0.0024388994659314493,-0.008631659510372524,-0.002687110154510477,base:det_lora_grow_freeze:military_helicopter:stage_2,3,"42,43,44",0.04849884505562533,0.016824144487325082,0.035622285709585054,0.07226408121706297,0.004143585843867116,0.0009759730486123861,0.003414370105558225,0.005523067297601728,0.026263541411411528,0.010475431688198531,0.01833298184219918,0.04106541070889267,0.0022308554698113317,0.0006380240685240408,0.0017604529390961461,0.00313287992188825,0.9411132359336721,0.009390390698789807,0.9296875459861084,0.9526877669388346,0.08557121079988364,0.003811291215602872,0.08032388123514053,0.08926167473131143,0.6167167330121668,0.020793232719458276,0.5984521203854661,0.6458075145825539,0.40175795193264907,0.013400319191580601,0.3897169156018603,0.42045178516217857,0.44833201296863384,0.012306202962998392,0.4338399418780318,0.46392363738941084,0.012423095854414505,0.0018204918603510513,0.010305454951165164,0.014749979267437636
base,det_lora_grow_freeze,military_tank,stage_1,0.029173323865317475,8.368622772786009e-05,0.029114148766199183,0.029291674063554058,0.002367003964731641,0.000798315732483108,0.0014202023788389847,0.0033729806497425885,0.014804804804804806,4.2468875746940176e-05,0.014774774774774775,0.014864864864864866,0.0012012012012012011,0.0004051272541511124,0.0007207207207207207,0.0017117117117117118,0.9899598393574297,0.0028397862698255273,0.9879518072289156,0.9939759036144579,0.08032128514056225,0.027089834464321366,0.04819277108433735,0.1144578313253012,0.8496122077027671,0.011312820023575943,0.8338793368865332,0.8599940808935576,0.5439794383106736,0.022329864510396362,0.5132469132303259,0.5656360267739087,0.6102390214475688,0.03885656288454996,0.5567598857636713,0.6479209498062863,0.017138496028792197,0.010416632131367067,0.005308931415512663,0.03065626381717048,0.028995798567962604,8.368622772785846e-05,0.028936623468844312,0.029114148766199183,0.002603704361204805,0.0005487672936561752,0.002130303568258477,0.0033729806497425885,0.014714714714714715,4.2468875746940176e-05,0.014684684684684684,0.014774774774774775,0.0013213213213213214,0.0002784870419067779,0.001081081081081081,0.0017117117117117118,0.9839357429718876,0.002839786269825475,0.9819277108433735,0.9879518072289156,0.08835341365461848,0.018621723886537555,0.07228915662650602,0.1144578313253012,0.8739969367423582,0.0063181458920176445,0.8651640016159924,0.8795808348427847,0.5677795679547737,0.0054509544096110266,0.5601088244074919,0.5722776055849081,0.6379920673471058,0.00620927397321317,0.6317074424250462,0.6464457112893561,0.01990674083793921,0.0078094671589536094,0.013557586009672613,0.030907418218542825,0.00017752529735487235,1.635512977795599e-18,0.0001775252973548712,0.00017752529735487466,-0.00023670039647316404,0.0003347449109114373,-0.0007101011894194921,0.0,9.00900900900909e-05,0.0,9.00900900900909e-05,9.00900900900909e-05,-0.00012012012012012012,0.00016987550298775916,-0.00036036036036036037,0.0,0.00602409638554217,5.233641528945917e-17,0.0060240963855421326,0.006024096385542244,-0.008032128514056222,0.011359145079301965,-0.02409638554216867,0.0,-0.024384729039591064,0.015345639305774149,-0.04570149795625156,-0.0102007962877817,-0.023800129644100054,0.02397520839126767,-0.05770536064159526,-0.006641578810999471,-0.02775304589953705,0.036398846123507515,-0.07906316256324386,0.0014752385169302107,-0.0027682448091470146,0.003879514456908776,-0.008248654594159952,0.0001950745680912528,0.000390334505744442,0.005453790143912981,-0.007269964024041262,0.004998693399648528,-1.887864585201953e-05,0.000519830114244842,-0.0006818165167951262,0.0005877630643734578,0.00028369678092483516,0.002968058550914842,-0.0038783414352012748,0.002836028691824189,-4.761499963848433e-06,0.0002779596486274767,-0.0003600945257848573,0.0003184940920986656,-0.020571609722844515,0.006732136033442003,-0.029902635722996784,-0.014268583761746667,-0.0031903983694633827,0.00379912899971019,-0.008145563959765734,0.001085745576766925,-0.003605474743281397,0.014744599568616535,-0.021139754329114302,0.014934924700982344,-0.016304608866695196,0.01008113292892038,-0.02858655778203323,-0.0038939326755611514,-0.020379971384866507,0.0104019536552056,-0.03365627335421717,-0.00825494384959069,-0.005297963584175247,0.001190655102247346,-0.006973521467302754,-0.004315724634379424,base:det_lora_grow_freeze:military_tank:stage_1,3,"42,43,44",0.03654990739655955,0.005338163796824172,0.02900489474499478,0.040542815964576644,0.002786270812973371,0.00035918459257237227,0.0023902399889140615,0.0032597677073357765,0.01885115124597156,0.002896217947184135,0.014761300839445171,0.021088327159413348,0.0014304083279755213,0.0001935857399322831,0.0012135436251746769,0.0016835487771694685,0.9406957363684998,0.006239426587608544,0.9318738127478357,0.9452676762413441,0.0856256971415569,0.005592180491653829,0.07771716701115615,0.08958930882422245,0.6244184049392584,0.01732748385535423,0.604548438705233,0.6467731656923787,0.40799444733778206,0.012613535018171723,0.3919031924320673,0.4227075732084457,0.4575519830220983,0.013897824950905507,0.4392201972218055,0.4728565671164778,0.011394914395763145,0.0021369519481632578,0.008932076358807557,0.014143128405639471
